Charging_profile,Unit
0.10125249,GWh/GWh fleet
0.103265644,GWh/GWh fleet
0.103860439,GWh/GWh fleet
0.103860439,GWh/GWh fleet
0.103067378,GWh/GWh fleet
0.100611941,GWh/GWh fleet
0.098293764,GWh/GWh fleet
0.098705545,GWh/GWh fleet
0.097698968,GWh/GWh fleet
0.096128098,GWh/GWh fleet
0.097698968,GWh/GWh fleet
0.087404431,GWh/GWh fleet
0.082127528,GWh/GWh fleet
0.079824602,GWh/GWh fleet
0.077811448,GWh/GWh fleet
0.076652359,GWh/GWh fleet
0.076225327,GWh/GWh fleet
0.078131722,GWh/GWh fleet
0.082920588,GWh/GWh fleet
0.088578771,GWh/GWh fleet
0.096875405,GWh/GWh fleet
0.10047468,GWh/GWh fleet
0.102548839,GWh/GWh fleet
0.102411578,GWh/GWh fleet
0.100520434,GWh/GWh fleet
0.101832034,GWh/GWh fleet
0.102365825,GWh/GWh fleet
0.102365825,GWh/GWh fleet
0.101755778,GWh/GWh fleet
0.099407099,GWh/GWh fleet
0.09719568,GWh/GWh fleet
0.097210931,GWh/GWh fleet
0.095899331,GWh/GWh fleet
0.093733665,GWh/GWh fleet
0.095899331,GWh/GWh fleet
0.086702878,GWh/GWh fleet
0.08267657,GWh/GWh fleet
0.079870355,GWh/GWh fleet
0.077857201,GWh/GWh fleet
0.07653035,GWh/GWh fleet
0.076042313,GWh/GWh fleet
0.076454094,GWh/GWh fleet
0.078543504,GWh/GWh fleet
0.081075197,GWh/GWh fleet
0.087755208,GWh/GWh fleet
0.091384985,GWh/GWh fleet
0.094053939,GWh/GWh fleet
0.093733665,GWh/GWh fleet
0.09210179,GWh/GWh fleet
0.091537497,GWh/GWh fleet
0.091079962,GWh/GWh fleet
0.090622427,GWh/GWh fleet
0.089798864,GWh/GWh fleet
0.088288999,GWh/GWh fleet
0.088944799,GWh/GWh fleet
0.089997129,GWh/GWh fleet
0.09039366,GWh/GWh fleet
0.090225897,GWh/GWh fleet
0.09039366,GWh/GWh fleet
0.085711552,GWh/GWh fleet
0.082356295,GWh/GWh fleet
0.079382318,GWh/GWh fleet
0.077308159,GWh/GWh fleet
0.075767792,GWh/GWh fleet
0.075142494,GWh/GWh fleet
0.075539024,GWh/GWh fleet
0.076957383,GWh/GWh fleet
0.077323411,GWh/GWh fleet
0.080922686,GWh/GWh fleet
0.083454379,GWh/GWh fleet
0.085757305,GWh/GWh fleet
0.086245343,GWh/GWh fleet
0.085970822,GWh/GWh fleet
0.086565617,GWh/GWh fleet
0.087221417,GWh/GWh fleet
0.087343426,GWh/GWh fleet
0.08712991,GWh/GWh fleet
0.087038403,GWh/GWh fleet
0.08870078,GWh/GWh fleet
0.091506995,GWh/GWh fleet
0.092483069,GWh/GWh fleet
0.092300055,GWh/GWh fleet
0.092483069,GWh/GWh fleet
0.085757305,GWh/GWh fleet
0.082066523,GWh/GWh fleet
0.078985788,GWh/GWh fleet
0.077247155,GWh/GWh fleet
0.075554275,GWh/GWh fleet
0.075279754,GWh/GWh fleet
0.077277657,GWh/GWh fleet
0.082585063,GWh/GWh fleet
0.089524343,GWh/GWh fleet
0.098385271,GWh/GWh fleet
0.102548839,GWh/GWh fleet
0.104409481,GWh/GWh fleet
0.104028202,GWh/GWh fleet
0.102945369,GWh/GWh fleet
0.104760258,GWh/GWh fleet
0.105202542,GWh/GWh fleet
0.105156788,GWh/GWh fleet
0.10491277,GWh/GWh fleet
0.101343997,GWh/GWh fleet
0.098934312,GWh/GWh fleet
0.099041071,GWh/GWh fleet
0.098659792,GWh/GWh fleet
0.098080247,GWh/GWh fleet
0.098659792,GWh/GWh fleet
0.089097311,GWh/GWh fleet
0.081471728,GWh/GWh fleet
0.081410723,GWh/GWh fleet
0.079428071,GWh/GWh fleet
0.078009713,GWh/GWh fleet
0.077826699,GWh/GWh fleet
0.079504327,GWh/GWh fleet
0.084155933,GWh/GWh fleet
0.090042883,GWh/GWh fleet
0.098949564,GWh/GWh fleet
0.102533588,GWh/GWh fleet
0.104684002,GWh/GWh fleet
0.104363728,GWh/GWh fleet
0.102686099,GWh/GWh fleet
0.104607746,GWh/GWh fleet
0.104775509,GWh/GWh fleet
0.104622997,GWh/GWh fleet
0.104073955,GWh/GWh fleet
0.101359248,GWh/GWh fleet
0.098949564,GWh/GWh fleet
0.099041071,GWh/GWh fleet
0.097759973,GWh/GWh fleet
0.096128098,GWh/GWh fleet
0.097759973,GWh/GWh fleet
0.087465436,GWh/GWh fleet
0.084262691,GWh/GWh fleet
0.080312639,GWh/GWh fleet
0.078574006,GWh/GWh fleet
0.077262406,GWh/GWh fleet
0.076835373,GWh/GWh fleet
0.07849775,GWh/GWh fleet
0.083454379,GWh/GWh fleet
0.089463339,GWh/GWh fleet
0.097515954,GWh/GWh fleet
0.101084727,GWh/GWh fleet
0.103326648,GWh/GWh fleet
0.103280895,GWh/GWh fleet
0.102228564,GWh/GWh fleet
0.1039977,GWh/GWh fleet
0.104302723,GWh/GWh fleet
0.104363728,GWh/GWh fleet
0.103951946,GWh/GWh fleet
0.100977969,GWh/GWh fleet
0.098537782,GWh/GWh fleet
0.09876655,GWh/GWh fleet
0.097744722,GWh/GWh fleet
0.0961586,GWh/GWh fleet
0.097744722,GWh/GWh fleet
0.087999227,GWh/GWh fleet
0.083042598,GWh/GWh fleet
0.080571909,GWh/GWh fleet
0.078772271,GWh/GWh fleet
0.077628434,GWh/GWh fleet
0.077247155,GWh/GWh fleet
0.078940034,GWh/GWh fleet
0.083835658,GWh/GWh fleet
0.089371832,GWh/GWh fleet
0.097637963,GWh/GWh fleet
0.101298243,GWh/GWh fleet
0.103692676,GWh/GWh fleet
0.103402904,GWh/GWh fleet
0.102152309,GWh/GWh fleet
0.103921444,GWh/GWh fleet
0.104561993,GWh/GWh fleet
0.104333225,GWh/GWh fleet
0.103753681,GWh/GWh fleet
0.101466006,GWh/GWh fleet
0.099224085,GWh/GWh fleet
0.099635866,GWh/GWh fleet
0.098827554,GWh/GWh fleet
0.097302438,GWh/GWh fleet
0.098827554,GWh/GWh fleet
0.088777036,GWh/GWh fleet
0.083484882,GWh/GWh fleet
0.081456477,GWh/GWh fleet
0.079611085,GWh/GWh fleet
0.078421495,GWh/GWh fleet
0.077994462,GWh/GWh fleet
0.079794099,GWh/GWh fleet
0.084689724,GWh/GWh fleet
0.089905622,GWh/GWh fleet
0.098080247,GWh/GWh fleet
0.101359248,GWh/GWh fleet
0.10361642,GWh/GWh fleet
0.103768932,GWh/GWh fleet
0.102716602,GWh/GWh fleet
0.104272221,GWh/GWh fleet
0.104561993,GWh/GWh fleet
0.104485737,GWh/GWh fleet
0.104363728,GWh/GWh fleet
0.102396327,GWh/GWh fleet
0.099910387,GWh/GWh fleet
0.099727373,GWh/GWh fleet
0.098400522,GWh/GWh fleet
0.09693641,GWh/GWh fleet
0.098400522,GWh/GWh fleet
0.090195395,GWh/GWh fleet
0.084521961,GWh/GWh fleet
0.083423877,GWh/GWh fleet
0.081090449,GWh/GWh fleet
0.079977113,GWh/GWh fleet
0.079214555,GWh/GWh fleet
0.079687341,GWh/GWh fleet
0.08098369,GWh/GWh fleet
0.082966342,GWh/GWh fleet
0.089890371,GWh/GWh fleet
0.093382888,GWh/GWh fleet
0.096234856,GWh/GWh fleet
0.096387368,GWh/GWh fleet
0.094724991,GWh/GWh fleet
0.093886177,GWh/GWh fleet
0.092498321,GWh/GWh fleet
0.091659506,GWh/GWh fleet
0.090225897,GWh/GWh fleet
0.089127813,GWh/GWh fleet
0.089920874,GWh/GWh fleet
0.091522246,GWh/GWh fleet
0.091567999,GWh/GWh fleet
0.091125716,GWh/GWh fleet
0.091567999,GWh/GWh fleet
0.085864063,GWh/GWh fleet
0.08633685,GWh/GWh fleet
0.079763597,GWh/GWh fleet
0.077399666,GWh/GWh fleet
0.076408341,GWh/GWh fleet
0.075325508,GWh/GWh fleet
0.075661034,GWh/GWh fleet
0.077201401,GWh/GWh fleet
0.077536927,GWh/GWh fleet
0.081334467,GWh/GWh fleet
0.084399951,GWh/GWh fleet
0.086931645,GWh/GWh fleet
0.087190915,GWh/GWh fleet
0.086397854,GWh/GWh fleet
0.087038403,GWh/GWh fleet
0.086962147,GWh/GWh fleet
0.08673338,GWh/GWh fleet
0.086458859,GWh/GWh fleet
0.086702878,GWh/GWh fleet
0.08830425,GWh/GWh fleet
0.090744436,GWh/GWh fleet
0.091613753,GWh/GWh fleet
0.091354483,GWh/GWh fleet
0.091613753,GWh/GWh fleet
0.084476207,GWh/GWh fleet
0.082783328,GWh/GWh fleet
0.078177476,GWh/GWh fleet
0.076118568,GWh/GWh fleet
0.075386513,GWh/GWh fleet
0.075295006,GWh/GWh fleet
0.077399666,GWh/GWh fleet
0.082615565,GWh/GWh fleet
0.089036306,GWh/GWh fleet
0.097561708,GWh/GWh fleet
0.100977969,GWh/GWh fleet
0.102899616,GWh/GWh fleet
0.102579341,GWh/GWh fleet
0.10190829,GWh/GWh fleet
0.103784183,GWh/GWh fleet
0.103585918,GWh/GWh fleet
0.103509662,GWh/GWh fleet
0.10321989,GWh/GWh fleet
0.100855959,GWh/GWh fleet
0.098873308,GWh/GWh fleet
0.098980066,GWh/GWh fleet
0.098034494,GWh/GWh fleet
0.096082344,GWh/GWh fleet
0.098034494,GWh/GWh fleet
0.08752644,GWh/GWh fleet
0.080770174,GWh/GWh fleet
0.080053369,GWh/GWh fleet
0.078192727,GWh/GWh fleet
0.077247155,GWh/GWh fleet
0.076774369,GWh/GWh fleet
0.07875702,GWh/GWh fleet
0.084186435,GWh/GWh fleet
0.089829367,GWh/GWh fleet
0.098019243,GWh/GWh fleet
0.101694774,GWh/GWh fleet
0.104073955,GWh/GWh fleet
0.103585918,GWh/GWh fleet
0.101664271,GWh/GWh fleet
0.103174137,GWh/GWh fleet
0.103692676,GWh/GWh fleet
0.103890941,GWh/GWh fleet
0.103692676,GWh/GWh fleet
0.101481257,GWh/GWh fleet
0.099102075,GWh/GWh fleet
0.09942235,GWh/GWh fleet
0.098156503,GWh/GWh fleet
0.096326363,GWh/GWh fleet
0.098156503,GWh/GWh fleet
0.086382603,GWh/GWh fleet
0.082874835,GWh/GWh fleet
0.079184053,GWh/GWh fleet
0.077369164,GWh/GWh fleet
0.076149071,GWh/GWh fleet
0.075584778,GWh/GWh fleet
0.075981308,GWh/GWh fleet
0.081197207,GWh/GWh fleet
0.086611371,GWh/GWh fleet
0.093626907,GWh/GWh fleet
0.096494126,GWh/GWh fleet
0.098400522,GWh/GWh fleet
0.098568285,GWh/GWh fleet
0.09707367,GWh/GWh fleet
0.098995317,GWh/GWh fleet
0.100062899,GWh/GWh fleet
0.100017145,GWh/GWh fleet
0.099879885,GWh/GWh fleet
0.098049745,GWh/GWh fleet
0.096173851,GWh/GWh fleet
0.0961586,GWh/GWh fleet
0.094892754,GWh/GWh fleet
0.092940604,GWh/GWh fleet
0.094892754,GWh/GWh fleet
0.083835658,GWh/GWh fleet
0.081990267,GWh/GWh fleet
0.076408341,GWh/GWh fleet
0.074639205,GWh/GWh fleet
0.073449614,GWh/GWh fleet
0.073373359,GWh/GWh fleet
0.075203499,GWh/GWh fleet
0.080892183,GWh/GWh fleet
0.086260594,GWh/GWh fleet
0.094435219,GWh/GWh fleet
0.098324266,GWh/GWh fleet
0.100855959,GWh/GWh fleet
0.100749201,GWh/GWh fleet
0.099757875,GWh/GWh fleet
0.101954043,GWh/GWh fleet
0.102518337,GWh/GWh fleet
0.102457332,GWh/GWh fleet
0.102182811,GWh/GWh fleet
0.099498606,GWh/GWh fleet
0.097180428,GWh/GWh fleet
0.097744722,GWh/GWh fleet
0.096311112,GWh/GWh fleet
0.094069191,GWh/GWh fleet
0.096311112,GWh/GWh fleet
0.085604794,GWh/GWh fleet
0.079367067,GWh/GWh fleet
0.078329988,GWh/GWh fleet
0.076606606,GWh/GWh fleet
0.075340759,GWh/GWh fleet
0.075066238,GWh/GWh fleet
0.076728615,GWh/GWh fleet
0.081807253,GWh/GWh fleet
0.087160413,GWh/GWh fleet
0.09510627,GWh/GWh fleet
0.098949564,GWh/GWh fleet
0.101450755,GWh/GWh fleet
0.101237239,GWh/GWh fleet
0.09968162,GWh/GWh fleet
0.100977969,GWh/GWh fleet
0.101176234,GWh/GWh fleet
0.099239336,GWh/GWh fleet
0.098064996,GWh/GWh fleet
0.096082344,GWh/GWh fleet
0.094526726,GWh/GWh fleet
0.09458773,GWh/GWh fleet
0.093230376,GWh/GWh fleet
0.090881697,GWh/GWh fleet
0.093230376,GWh/GWh fleet
0.083042598,GWh/GWh fleet
0.081044695,GWh/GWh fleet
0.076225327,GWh/GWh fleet
0.074242675,GWh/GWh fleet
0.07287007,GWh/GWh fleet
0.072488791,GWh/GWh fleet
0.073312354,GWh/GWh fleet
0.075737289,GWh/GWh fleet
0.078040215,GWh/GWh fleet
0.084598217,GWh/GWh fleet
0.088105985,GWh/GWh fleet
0.09092745,GWh/GWh fleet
0.090729185,GWh/GWh fleet
0.089402334,GWh/GWh fleet
0.088624524,GWh/GWh fleet
0.088411008,GWh/GWh fleet
0.08738918,GWh/GWh fleet
0.08647411,GWh/GWh fleet
0.08555904,GWh/GWh fleet
0.086382603,GWh/GWh fleet
0.087175664,GWh/GWh fleet
0.086931645,GWh/GWh fleet
0.085940319,GWh/GWh fleet
0.086931645,GWh/GWh fleet
0.08032789,GWh/GWh fleet
0.079214555,GWh/GWh fleet
0.07404441,GWh/GWh fleet
0.072412535,GWh/GWh fleet
0.071222944,GWh/GWh fleet
0.070811163,GWh/GWh fleet
0.071405958,GWh/GWh fleet
0.072976828,GWh/GWh fleet
0.073510619,GWh/GWh fleet
0.077613183,GWh/GWh fleet
0.080770174,GWh/GWh fleet
0.083134105,GWh/GWh fleet
0.083759403,GWh/GWh fleet
0.083576389,GWh/GWh fleet
0.084537212,GWh/GWh fleet
0.0843847,GWh/GWh fleet
0.083637393,GWh/GWh fleet
0.083240863,GWh/GWh fleet
0.082981593,GWh/GWh fleet
0.084720226,GWh/GWh fleet
0.087053654,GWh/GWh fleet
0.087465436,GWh/GWh fleet
0.086840138,GWh/GWh fleet
0.087465436,GWh/GWh fleet
0.079229806,GWh/GWh fleet
0.076911629,GWh/GWh fleet
0.073114089,GWh/GWh fleet
0.071588972,GWh/GWh fleet
0.070689153,GWh/GWh fleet
0.070582395,GWh/GWh fleet
0.073327605,GWh/GWh fleet
0.079733095,GWh/GWh fleet
0.086184338,GWh/GWh fleet
0.094435219,GWh/GWh fleet
0.097561708,GWh/GWh fleet
0.100611941,GWh/GWh fleet
0.101038973,GWh/GWh fleet
0.099590113,GWh/GWh fleet
0.101481257,GWh/GWh fleet
0.101267741,GWh/GWh fleet
0.099757875,GWh/GWh fleet
0.098675043,GWh/GWh fleet
0.096860154,GWh/GWh fleet
0.095152023,GWh/GWh fleet
0.094419967,GWh/GWh fleet
0.092818595,GWh/GWh fleet
0.091003706,GWh/GWh fleet
0.092818595,GWh/GWh fleet
0.080770174,GWh/GWh fleet
0.075600029,GWh/GWh fleet
0.074501945,GWh/GWh fleet
0.072976828,GWh/GWh fleet
0.07221427,GWh/GWh fleet
0.072382033,GWh/GWh fleet
0.074593452,GWh/GWh fleet
0.080541407,GWh/GWh fleet
0.086641873,GWh/GWh fleet
0.095274033,GWh/GWh fleet
0.099147829,GWh/GWh fleet
0.101527011,GWh/GWh fleet
0.101862536,GWh/GWh fleet
0.10059669,GWh/GWh fleet
0.102655597,GWh/GWh fleet
0.103372402,GWh/GWh fleet
0.102686099,GWh/GWh fleet
0.102487834,GWh/GWh fleet
0.099910387,GWh/GWh fleet
0.096905907,GWh/GWh fleet
0.096524628,GWh/GWh fleet
0.094831749,GWh/GWh fleet
0.092406814,GWh/GWh fleet
0.094831749,GWh/GWh fleet
0.082203784,GWh/GWh fleet
0.076698113,GWh/GWh fleet
0.075447517,GWh/GWh fleet
0.073861396,GWh/GWh fleet
0.072824317,GWh/GWh fleet
0.072778563,GWh/GWh fleet
0.07495948,GWh/GWh fleet
0.080556658,GWh/GWh fleet
0.086291096,GWh/GWh fleet
0.094374214,GWh/GWh fleet
0.097897233,GWh/GWh fleet
0.100581438,GWh/GWh fleet
0.100428927,GWh/GWh fleet
0.098751299,GWh/GWh fleet
0.100352671,GWh/GWh fleet
0.100779704,GWh/GWh fleet
0.100672945,GWh/GWh fleet
0.100535685,GWh/GWh fleet
0.097744722,GWh/GWh fleet
0.095716317,GWh/GWh fleet
0.096204354,GWh/GWh fleet
0.09510627,GWh/GWh fleet
0.092711837,GWh/GWh fleet
0.09510627,GWh/GWh fleet
0.0830731,GWh/GWh fleet
0.077933457,GWh/GWh fleet
0.076088066,GWh/GWh fleet
0.074257926,GWh/GWh fleet
0.073220847,GWh/GWh fleet
0.073281852,GWh/GWh fleet
0.075340759,GWh/GWh fleet
0.080922686,GWh/GWh fleet
0.086443608,GWh/GWh fleet
0.094908005,GWh/GWh fleet
0.098598787,GWh/GWh fleet
0.101084727,GWh/GWh fleet
0.100932215,GWh/GWh fleet
0.099574861,GWh/GWh fleet
0.100581438,GWh/GWh fleet
0.10164902,GWh/GWh fleet
0.101359248,GWh/GWh fleet
0.100657694,GWh/GWh fleet
0.098232759,GWh/GWh fleet
0.0961586,GWh/GWh fleet
0.096478875,GWh/GWh fleet
0.095380791,GWh/GWh fleet
0.093520149,GWh/GWh fleet
0.095380791,GWh/GWh fleet
0.085025249,GWh/GWh fleet
0.078924783,GWh/GWh fleet
0.078024964,GWh/GWh fleet
0.076042313,GWh/GWh fleet
0.075127243,GWh/GWh fleet
0.074852722,GWh/GWh fleet
0.076987885,GWh/GWh fleet
0.082325793,GWh/GWh fleet
0.08752644,GWh/GWh fleet
0.09576207,GWh/GWh fleet
0.099696871,GWh/GWh fleet
0.102060802,GWh/GWh fleet
0.101954043,GWh/GWh fleet
0.10059669,GWh/GWh fleet
0.102442081,GWh/GWh fleet
0.103113132,GWh/GWh fleet
0.102914867,GWh/GWh fleet
0.101572764,GWh/GWh fleet
0.099010568,GWh/GWh fleet
0.096387368,GWh/GWh fleet
0.096600884,GWh/GWh fleet
0.095228279,GWh/GWh fleet
0.09327613,GWh/GWh fleet
0.095228279,GWh/GWh fleet
0.085711552,GWh/GWh fleet
0.080785425,GWh/GWh fleet
0.078696015,GWh/GWh fleet
0.07692688,GWh/GWh fleet
0.075432266,GWh/GWh fleet
0.073724135,GWh/GWh fleet
0.074745964,GWh/GWh fleet
0.076911629,GWh/GWh fleet
0.07875702,GWh/GWh fleet
0.085543789,GWh/GWh fleet
0.090332655,GWh/GWh fleet
0.092925353,GWh/GWh fleet
0.092986358,GWh/GWh fleet
0.091720511,GWh/GWh fleet
0.090698683,GWh/GWh fleet
0.089554846,GWh/GWh fleet
0.088777036,GWh/GWh fleet
0.088288999,GWh/GWh fleet
0.087145161,GWh/GWh fleet
0.086962147,GWh/GWh fleet
0.087434933,GWh/GWh fleet
0.087465436,GWh/GWh fleet
0.086230091,GWh/GWh fleet
0.087465436,GWh/GWh fleet
0.080434648,GWh/GWh fleet
0.081822504,GWh/GWh fleet
0.074547698,GWh/GWh fleet
0.072626052,GWh/GWh fleet
0.071466963,GWh/GWh fleet
0.070765409,GWh/GWh fleet
0.071512716,GWh/GWh fleet
0.073220847,GWh/GWh fleet
0.073586875,GWh/GWh fleet
0.077735192,GWh/GWh fleet
0.081136202,GWh/GWh fleet
0.083164607,GWh/GWh fleet
0.083317119,GWh/GWh fleet
0.082234286,GWh/GWh fleet
0.083179858,GWh/GWh fleet
0.083408626,GWh/GWh fleet
0.082280039,GWh/GWh fleet
0.082188532,GWh/GWh fleet
0.082081774,GWh/GWh fleet
0.084094928,GWh/GWh fleet
0.086169087,GWh/GWh fleet
0.086657124,GWh/GWh fleet
0.086245343,GWh/GWh fleet
0.086657124,GWh/GWh fleet
0.079489076,GWh/GWh fleet
0.077170899,GWh/GWh fleet
0.073037833,GWh/GWh fleet
0.071482214,GWh/GWh fleet
0.070460386,GWh/GWh fleet
0.070673902,GWh/GWh fleet
0.071970251,GWh/GWh fleet
0.07849775,GWh/GWh fleet
0.084872738,GWh/GWh fleet
0.093459144,GWh/GWh fleet
0.097485452,GWh/GWh fleet
0.099315592,GWh/GWh fleet
0.097576959,GWh/GWh fleet
0.095609558,GWh/GWh fleet
0.097607461,GWh/GWh fleet
0.098217508,GWh/GWh fleet
0.097805726,GWh/GWh fleet
0.097424447,GWh/GWh fleet
0.094969009,GWh/GWh fleet
0.093199874,GWh/GWh fleet
0.092284804,GWh/GWh fleet
0.090744436,GWh/GWh fleet
0.088533017,GWh/GWh fleet
0.090744436,GWh/GWh fleet
0.080892183,GWh/GWh fleet
0.075600029,GWh/GWh fleet
0.07495948,GWh/GWh fleet
0.073159842,GWh/GWh fleet
0.072000754,GWh/GWh fleet
0.071070433,GWh/GWh fleet
0.071756735,GWh/GWh fleet
0.073541121,GWh/GWh fleet
0.074318931,GWh/GWh fleet
0.078451997,GWh/GWh fleet
0.081730997,GWh/GWh fleet
0.084018672,GWh/GWh fleet
0.084415203,GWh/GWh fleet
0.084018672,GWh/GWh fleet
0.084293193,GWh/GWh fleet
0.08398817,GWh/GWh fleet
0.082966342,GWh/GWh fleet
0.082569812,GWh/GWh fleet
0.082371546,GWh/GWh fleet
0.084460956,GWh/GWh fleet
0.086519864,GWh/GWh fleet
0.08699265,GWh/GWh fleet
0.08607758,GWh/GWh fleet
0.08699265,GWh/GWh fleet
0.079077295,GWh/GWh fleet
0.077735192,GWh/GWh fleet
0.072656554,GWh/GWh fleet
0.071100935,GWh/GWh fleet
0.070002851,GWh/GWh fleet
0.070002851,GWh/GWh fleet
0.072122763,GWh/GWh fleet
0.078116471,GWh/GWh fleet
0.084598217,GWh/GWh fleet
0.093703163,GWh/GWh fleet
0.097607461,GWh/GWh fleet
0.100123903,GWh/GWh fleet
0.100169657,GWh/GWh fleet
0.098675043,GWh/GWh fleet
0.099635866,GWh/GWh fleet
0.099147829,GWh/GWh fleet
0.098263261,GWh/GWh fleet
0.097912484,GWh/GWh fleet
0.095853577,GWh/GWh fleet
0.094206451,GWh/GWh fleet
0.09379467,GWh/GWh fleet
0.09196453,GWh/GWh fleet
0.089371832,GWh/GWh fleet
0.09196453,GWh/GWh fleet
0.080236383,GWh/GWh fleet
0.075279754,GWh/GWh fleet
0.073632628,GWh/GWh fleet
0.072107512,GWh/GWh fleet
0.071329702,GWh/GWh fleet
0.070490888,GWh/GWh fleet
0.073037833,GWh/GWh fleet
0.078741769,GWh/GWh fleet
0.08450671,GWh/GWh fleet
0.092605079,GWh/GWh fleet
0.096539879,GWh/GWh fleet
0.099285089,GWh/GWh fleet
0.09930034,GWh/GWh fleet
0.098293764,GWh/GWh fleet
0.10007815,GWh/GWh fleet
0.100886462,GWh/GWh fleet
0.100611941,GWh/GWh fleet
0.100230662,GWh/GWh fleet
0.097637963,GWh/GWh fleet
0.095548554,GWh/GWh fleet
0.095472298,GWh/GWh fleet
0.093809921,GWh/GWh fleet
0.091537497,GWh/GWh fleet
0.093809921,GWh/GWh fleet
0.082264788,GWh/GWh fleet
0.076103317,GWh/GWh fleet
0.075996559,GWh/GWh fleet
0.074257926,GWh/GWh fleet
0.073068335,GWh/GWh fleet
0.072839568,GWh/GWh fleet
0.075249252,GWh/GWh fleet
0.080937937,GWh/GWh fleet
0.086901143,GWh/GWh fleet
0.095182526,GWh/GWh fleet
0.098888559,GWh/GWh fleet
0.100947466,GWh/GWh fleet
0.100703448,GWh/GWh fleet
0.099147829,GWh/GWh fleet
0.101008471,GWh/GWh fleet
0.100810206,GWh/GWh fleet
0.099757875,GWh/GWh fleet
0.098797052,GWh/GWh fleet
0.096478875,GWh/GWh fleet
0.094877502,GWh/GWh fleet
0.09458773,GWh/GWh fleet
0.092696586,GWh/GWh fleet
0.089844618,GWh/GWh fleet
0.092696586,GWh/GWh fleet
0.082234286,GWh/GWh fleet
0.07836049,GWh/GWh fleet
0.076027061,GWh/GWh fleet
0.073937652,GWh/GWh fleet
0.072992079,GWh/GWh fleet
0.072580298,GWh/GWh fleet
0.073480117,GWh/GWh fleet
0.076042313,GWh/GWh fleet
0.078482499,GWh/GWh fleet
0.085650547,GWh/GWh fleet
0.090241148,GWh/GWh fleet
0.092849097,GWh/GWh fleet
0.092849097,GWh/GWh fleet
0.091369734,GWh/GWh fleet
0.091034209,GWh/GWh fleet
0.09039366,GWh/GWh fleet
0.089570097,GWh/GWh fleet
0.089005804,GWh/GWh fleet
0.087617947,GWh/GWh fleet
0.087999227,GWh/GWh fleet
0.08935658,GWh/GWh fleet
0.089265073,GWh/GWh fleet
0.08856352,GWh/GWh fleet
0.089265073,GWh/GWh fleet
0.083179858,GWh/GWh fleet
0.078879029,GWh/GWh fleet
0.07666761,GWh/GWh fleet
0.075020485,GWh/GWh fleet
0.073571624,GWh/GWh fleet
0.073205596,GWh/GWh fleet
0.073602126,GWh/GWh fleet
0.075142494,GWh/GWh fleet
0.075188247,GWh/GWh fleet
0.079489076,GWh/GWh fleet
0.082707072,GWh/GWh fleet
0.084491458,GWh/GWh fleet
0.084079677,GWh/GWh fleet
0.082798579,GWh/GWh fleet
0.083027347,GWh/GWh fleet
0.082996844,GWh/GWh fleet
0.083118854,GWh/GWh fleet
0.083683147,GWh/GWh fleet
0.083515384,GWh/GWh fleet
0.085543789,GWh/GWh fleet
0.087831464,GWh/GWh fleet
0.088227994,GWh/GWh fleet
0.087922971,GWh/GWh fleet
0.088227994,GWh/GWh fleet
0.081029444,GWh/GWh fleet
0.079519578,GWh/GWh fleet
0.074242675,GWh/GWh fleet
0.072854819,GWh/GWh fleet
0.071680479,GWh/GWh fleet
0.071787237,GWh/GWh fleet
0.074257926,GWh/GWh fleet
0.080282137,GWh/GWh fleet
0.086763882,GWh/GWh fleet
0.095197777,GWh/GWh fleet
0.098797052,GWh/GWh fleet
0.100611941,GWh/GWh fleet
0.099315592,GWh/GWh fleet
0.096707642,GWh/GWh fleet
0.097805726,GWh/GWh fleet
0.097897233,GWh/GWh fleet
0.097104173,GWh/GWh fleet
0.097363442,GWh/GWh fleet
0.09562481,GWh/GWh fleet
0.093840423,GWh/GWh fleet
0.093565902,GWh/GWh fleet
0.091629004,GWh/GWh fleet
0.08896005,GWh/GWh fleet
0.091629004,GWh/GWh fleet
0.079473825,GWh/GWh fleet
0.076713364,GWh/GWh fleet
0.073144591,GWh/GWh fleet
0.071482214,GWh/GWh fleet
0.069926595,GWh/GWh fleet
0.070002851,GWh/GWh fleet
0.072839568,GWh/GWh fleet
0.078406243,GWh/GWh fleet
0.084933742,GWh/GWh fleet
0.092788093,GWh/GWh fleet
0.096265358,GWh/GWh fleet
0.098446275,GWh/GWh fleet
0.098629289,GWh/GWh fleet
0.096661889,GWh/GWh fleet
0.098659792,GWh/GWh fleet
0.098309015,GWh/GWh fleet
0.09785148,GWh/GWh fleet
0.097866731,GWh/GWh fleet
0.096051842,GWh/GWh fleet
0.094633484,GWh/GWh fleet
0.094572479,GWh/GWh fleet
0.092727088,GWh/GWh fleet
0.090027632,GWh/GWh fleet
0.092727088,GWh/GWh fleet
0.080312639,GWh/GWh fleet
0.075295006,GWh/GWh fleet
0.073724135,GWh/GWh fleet
0.072031256,GWh/GWh fleet
0.070826414,GWh/GWh fleet
0.070963674,GWh/GWh fleet
0.072946326,GWh/GWh fleet
0.079138299,GWh/GWh fleet
0.085025249,GWh/GWh fleet
0.092559325,GWh/GWh fleet
0.096082344,GWh/GWh fleet
0.099071573,GWh/GWh fleet
0.099086824,GWh/GWh fleet
0.09824801,GWh/GWh fleet
0.100444178,GWh/GWh fleet
0.100886462,GWh/GWh fleet
0.10073395,GWh/GWh fleet
0.100291666,GWh/GWh fleet
0.097973489,GWh/GWh fleet
